name;socr;code;index;gninmb;uno;ocatd;status
Козино;д;3700900005800;155120;3711;;24214830015;0
Колышкино;д;3700900005900;155122;3711;;24214810008;0
Комарня;д;3700900006099;155122;3711;;24214000000;0
Корнево;д;3700900006100;155101;3711;;24214835010;0
Коровиха;д;3700900006200;155101;3711;;24214835011;0
Красный Остров;д;3700900006300;155116;3711;;24214865012;0
Красный Остров;с;3700900006301;155116;3711;;24214865012;0
Крутово;д;3700900006400;155120;3711;;24214830016;0
Кудреватик;д;3700900006500;155120;3711;;24214830017;0
Кузьмаденье;д;3700900006600;155120;3711;;24214830018;0
Кукарино;с;3700900006700;;3711;;24214815005;0
Кунеевка;д;3700900006800;155120;3711;;24214830040;0
Кунятиха;д;3700900006900;155116;3711;;24214865013;0
Курилиха;д;3700900007000;155120;3711;;24214830019;0
Лежневская Роща;д;3700900007100;;3711;;24214830020;0
Ломы;д;3700900007299;155116;3711;;24207824021;0
Лопатино;д;3700900007300;155124;3711;;24214810019;0
Болгово Малое;д;3700900007400;155111;3711;;24214830000;0
Растилково Малое;д;3700900007500;155124;3711;;24214810026;0
Мальчиха;д;3700900007600;;3711;;24214830021;0
Марково Большое;д;3700900007700;155120;3711;;24214830022;0
Маслово;с;3700900007800;155120;3711;;24214830023;0
Медведково;д;3700900007900;155120;3711;;24214830041;0
Михеевское;д;3700900008000;155124;3711;;24214810020;0
Мостовое;д;3700900008100;155123;3711;;24214810021;0
Мощенки;д;3700900008200;155124;3711;;24214810022;0
Новые Горки;с;3700900008300;155101;3711;;24214835001;0
Ожерельево;д;3700900008400;155125;3711;;24214865014;0
Осиновка;д;3700900008500;155116;3711;;24214865015;0
Павелково;д;3700900008600;155122;3711;;24214810010;0
Пальцево;д;3700900008799;155126;3711;;24214000000;0
Панютино;д;3700900008800;155101;3711;;24214835012;0
Паршнево;д;3700900008900;155110;3711;;24214860006;0
Пахомцево;д;3700900009099;155110;3711;;24214000000;0
Перепечино Большое;д;3700900009100;155120;3711;;24214830024;0
